<?xml version="1.0" encoding="UTF-8"?>
<!DOCTYPE datafile PUBLIC "-//Logiqx//DTD ROM Management Datafile//EN" "http://www.logiqx.com/Dats/datafile.dtd">

<datafile>
	<header>
		<name>Commodore C64 - Coverdisks - [D64]</name>
		<description>Commodore C64 - Coverdisks - [D64] (TOSEC-v2022-06-05)</description>
		<category>TOSEC</category>
		<version>2022-06-05</version>
		<author>Duncan Twain</author>
		<email>contact@tosecdev.org</email>
		<homepage>TOSEC</homepage>
		<url>http://www.tosecdev.org</url>
	</header>
	<game name="Commodore Computer Club #02 (19xx)(-)(es)(Side A)">
		<description>Commodore Computer Club #02 (19xx)(-)(es)(Side A)</description>
		<rom name="Commodore Computer Club #02 (19xx)(-)(es)(Side A).d64" size="174848" crc="2077f1af" md5="33b4d00d7bbc3e5b5b43282b0dd31a04" sha1="12b1920b866aabd953393c1f760f140b09fb8f29"/>
	</game>
	<game name="Commodore Computer Club #02 (19xx)(-)(es)(Side B)">
		<description>Commodore Computer Club #02 (19xx)(-)(es)(Side B)</description>
		<rom name="Commodore Computer Club #02 (19xx)(-)(es)(Side B).d64" size="174848" crc="db04d8b2" md5="9a1ef8a1c8a20019e0f7920756eb620f" sha1="fff10e77b5faec0c0b924fa8b832f6552cc977d0"/>
	</game>
	<game name="Commodore Computer Club #05 (19xx)(-)(es)(Side A)">
		<description>Commodore Computer Club #05 (19xx)(-)(es)(Side A)</description>
		<rom name="Commodore Computer Club #05 (19xx)(-)(es)(Side A).d64" size="174848" crc="5381d5d0" md5="2887e6664d71fe965ddbde2ae77da02b" sha1="45d547c088cdca8f27f98181359dae5868cd6209"/>
	</game>
	<game name="Commodore Computer Club #05 (19xx)(-)(es)(Side B)">
		<description>Commodore Computer Club #05 (19xx)(-)(es)(Side B)</description>
		<rom name="Commodore Computer Club #05 (19xx)(-)(es)(Side B).d64" size="174848" crc="1ad6bce4" md5="16f09b01f3eafa62b443bba99032f848" sha1="aae3caf8add7247e37fe7788c5e506d498b65cff"/>
	</game>
	<game name="Commodore Computer Club #07 (19xx)(-)(es)(Side A)">
		<description>Commodore Computer Club #07 (19xx)(-)(es)(Side A)</description>
		<rom name="Commodore Computer Club #07 (19xx)(-)(es)(Side A).d64" size="174848" crc="de923730" md5="e77788a291cb60ce0ea2ddf11d80289a" sha1="173eed969db72779631c2bda55ed9e4dfe85510d"/>
	</game>
	<game name="Commodore Computer Club #07 (19xx)(-)(es)(Side B)">
		<description>Commodore Computer Club #07 (19xx)(-)(es)(Side B)</description>
		<rom name="Commodore Computer Club #07 (19xx)(-)(es)(Side B).d64" size="174848" crc="49b65ca3" md5="be305fd47a6ae0f075789120210128a9" sha1="5071da13e76858d74d46497d0f4c237ed45600bd"/>
	</game>
	<game name="Commodore Computer Club #10 (19xx)(-)(es)(Side A)">
		<description>Commodore Computer Club #10 (19xx)(-)(es)(Side A)</description>
		<rom name="Commodore Computer Club #10 (19xx)(-)(es)(Side A).d64" size="174848" crc="28db8398" md5="6850e3e1fe589fe22945c54fdcda7b8e" sha1="c609e947eb7a1a443e8e08e2dc01564141e8aef0"/>
	</game>
	<game name="Commodore Computer Club #10 (19xx)(-)(es)(Side B)">
		<description>Commodore Computer Club #10 (19xx)(-)(es)(Side B)</description>
		<rom name="Commodore Computer Club #10 (19xx)(-)(es)(Side B).d64" size="174848" crc="4412ae54" md5="6b454a7c99d342a50897c631cda627b9" sha1="aa55cb64264e8b097e7f114ae9412ed5cc6f7b49"/>
	</game>
	<game name="Commodore Computer Club #13 (19xx)(-)(es)">
		<description>Commodore Computer Club #13 (19xx)(-)(es)</description>
		<rom name="Commodore Computer Club #13 (19xx)(-)(es).d64" size="174848" crc="57e8cf6f" md5="32c2818158191551dfd316de0b56f84a" sha1="27ac646ce0e9e4cc35a2d4fcdc6fef3576f3d2f2"/>
	</game>
	<game name="Commodore Format PowerPacks, The #01 (19xx)(Future)(GB)">
		<description>Hit Parade CBM 64 Nr.05 - Il Gobbo di Notre Dame (19xx)(SIPE)(it)(Side A)[a]</description>
		<rom name="Hit Parade CBM 64 Nr.05 - Il Gobbo di Notre Dame (19xx)(SIPE)(it)(Side A)[a].d64" size="174848" crc="098cc896" md5="d8705e39e95f1c652909bb47c7b3341b" sha1="82f8c590abb935e23bd453e50a2890549e12b340"/>
	</game>
	<game name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side A).d64" size="174848" crc="0be5146f" md5="2912e8c6a2f83ab06b55d51c0f23349d" sha1="3b7b217647c457173d41298931cedf478af94220"/>
	</game>
	<game name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)(Side B).d64" size="174848" crc="e2c83077" md5="9cdd5c3ddbd567677a9e36c28f3160d3" sha1="12e589a8351b6ae601441ce78f2a6f9027291b35"/>
	</game>
	<game name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)[Single Tape Version]">
		<description>Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)[Single Tape Version]</description>
		<rom name="Load&apos;n&apos;Run #1 85-03 (1985)(-)(es)[Single Tape Version].d64" size="174848" crc="eb9eeb0a" md5="0a129bed117a0aecd32d14d35fe60d52" sha1="90a3ab0ffd36f645f65ccd3b5d7b217ebe84adfc"/>
	</game>
	<game name="Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side A).d64" size="174848" crc="3db387ee" md5="834fe68b856425b63378dc0c0848a04a" sha1="2a183ca9e6faaa38707c531c6288eb61e0e72973"/>
	</game>
	<game name="Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #4 85-06 (1985)(-)(es)(Side B).d64" size="174848" crc="01164a05" md5="1109f5b1b901474a672814ffc98b6ae9" sha1="b60e6a90dd19235fb3d9037aab99cdaf3bda8644"/>
	</game>
	<game name="Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side A).d64" size="174848" crc="7cfa7c68" md5="a2ddcede309904eed5020df01dbb3889" sha1="b35fd1a23af51578b168b44b3141d38173f743b5"/>
	</game>
	<game name="Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #5 85-08 (1985)(-)(es)(Side B).d64" size="174848" crc="e9d214a7" md5="474a6e8fa1186444db85cb29193391e2" sha1="6573c78eac2a33c581d147958612831b9d0c9da1"/>
	</game>
	<game name="Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side A).d64" size="174848" crc="e70c61ff" md5="43790bdfc809907240dbc61edbf4de3a" sha1="3de31d6ff7325f5379acd4d9bed2160b4d3fadde"/>
	</game>
	<game name="Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #6 85-09 (1985)(-)(es)(Side B).d64" size="174848" crc="54eece1e" md5="01fd42dfd8d29dfc328f3de04d0dc4d3" sha1="68e194d8c3d518b0bf87cc4d984b276354d15ccb"/>
	</game>
	<game name="Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side A).d64" size="174848" crc="4ddf22a7" md5="6c45ebada255f3e4d75ef7b1157b267e" sha1="9834a9ca39e7caa8dd92c5046d98ebcfad88f77f"/>
	</game>
	<game name="Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #7 85-10 (1985)(-)(es)(Side B).d64" size="174848" crc="b02ba9d9" md5="838ca9f55c36d0210e82396d919f45e6" sha1="ab1b824f9ee639c9e20a614178dc48d301a61cf3"/>
	</game>
	<game name="Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side A).d64" size="174848" crc="08c496c2" md5="09ee3b9c00e2a5fd45c14c41f62bfea6" sha1="632cd1cbfe24af51f4cdb53a00e138fb7ec08d98"/>
	</game>
	<game name="Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #8 85-11 (1985)(-)(es)(Side B).d64" size="174848" crc="d8976e3b" md5="5d78167c1658ea5dfdee71e3a8c833f8" sha1="e9ff5875cf5e7b8524b1f0f8862c36eebfb60e22"/>
	</game>
	<game name="Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side A).d64" size="174848" crc="1b5d51a7" md5="58258333b6a34e96d496c128fdb4d474" sha1="6efb045d697300aa3aea54fc3dfa1c11960260c0"/>
	</game>
	<game name="Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run #9 85-12 (1985)(-)(es)(Side B).d64" size="174848" crc="0074736b" md5="6c5a42288423c595b37959182501e4cd" sha1="0ab38b8c2188e296edf338d01f941fff1e53e9e8"/>
	</game>
	<game name="Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side A)">
		<description>Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side A)</description>
		<rom name="Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side A).d64" size="174848" crc="a5ca7509" md5="79b2d90a3abd3f7e0fac4cbe24fabfaf" sha1="2ed1aa76dc51841932fd14dac2d33b646e5b992f"/>
	</game>
	<game name="Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side B)">
		<description>Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side B)</description>
		<rom name="Load&apos;n&apos;Run Extra 85-12 (1985)(-)(es)(Side B).d64" size="196608" crc="dfafe5de" md5="11522cc227575782091147059df7add8" sha1="73892ea91f409786e13ea5416c660141fe75162a"/>
	</game>
	<game name="Logica 2000 - Giochi da Tavolo - Biliardo (19xx)(Logica 2000)(it)(Side B)">
		<description>Logica 2000 - Giochi da Tavolo - Biliardo (19xx)(Logica 2000)(it)(Side B)</description>
		<rom name="Logica 2000 - Giochi da Tavolo - Biliardo (19xx)(Logica 2000)(it)(Side B).d64" size="174848" crc="12342043" md5="e716d37f548fcab1b11ec89db757c8b9" sha1="71c53c025527def0db6492896529869cb2b6a2fd"/>
	</game>
	<game name="Speciale Sport Nr.03 - Motolos (1986)(-)(it)(Side A)">
		<description>Speciale Sport Nr.03 - Motolos (1986)(-)(it)(Side A)</description>
		<rom name="Speciale Sport Nr.03 - Motolos (1986)(-)(it)(Side A).d64" size="174848" crc="5ff1cfa4" md5="ab5be5de9453a8bc8996b54d02d56013" sha1="6a00ecdca31691d36bf6626dca3bceb1747bcae0"/>
	</game>
	<game name="Stars Commodore # - Revision 64 (19xx)(-)(es)">
		<description>Stars Commodore # - Revision 64 (19xx)(-)(es)</description>
		<rom name="Stars Commodore # - Revision 64 (19xx)(-)(es).d64" size="174848" crc="2e760050" md5="0681576d611d5ab24b2f3f0484d18ded" sha1="bf1528e27060b035fbc845abfa5cd98fc17cd3ca"/>
	</game>
	<game name="Stars Commodore # - Tratador de Textos (19xx)(-)(es)">
		<description>Stars Commodore # - Tratador de Textos (19xx)(-)(es)</description>
		<rom name="Stars Commodore # - Tratador de Textos (19xx)(-)(es).d64" size="174848" crc="237dbf71" md5="6c6f5edf917561739289ffb63da7e1a0" sha1="517be4344ad1277b7c4a76294e36d85830459609"/>
	</game>
	<game name="Stars Commodore #1 85-09 (1985)(Stars)(es)">
		<description>Stars Commodore #1 85-09 (1985)(Stars)(es)</description>
		<rom name="Stars Commodore #1 85-09 (1985)(Stars)(es).d64" size="174848" crc="3941b6e4" md5="e21cd455494fa0eeaa716088309c02a1" sha1="ff85c2258827058d55fa0571e006198a8bfc63da"/>
	</game>
	<game name="Stars Commodore #5 85-12 (1985)(-)(es)(Side A)">
		<description>Stars Commodore #5 85-12 (1985)(-)(es)(Side A)</description>
		<rom name="Stars Commodore #5 85-12 (1985)(-)(es)(Side A).d64" size="174848" crc="ec8aaa32" md5="694793425748c5a8c12d9cd9efef3abf" sha1="8b8ac39bd4e92491ced4f470ea30accceb539915"/>
	</game>
	<game name="Stars Commodore #5 85-12 (1985)(-)(es)(Side B)">
		<description>Stars Commodore #5 85-12 (1985)(-)(es)(Side B)</description>
		<rom name="Stars Commodore #5 85-12 (1985)(-)(es)(Side B).d64" size="174848" crc="cdc710f0" md5="4a061b48b40fa15aa08ebd37d22d0e60" sha1="d456ca2c4553a904749cb90b48890660d691a5dd"/>
	</game>
	<game name="Viking Nr.11 - Street Trooper (1987)(Bonaventura Di Bello)(it)[Key Guerra]">
		<description>Viking Nr.11 - Street Trooper (1987)(Bonaventura Di Bello)(it)[Key Guerra]</description>
		<rom name="Viking Nr.11 - Street Trooper (1987)(Bonaventura Di Bello)(it)[Key Guerra].d64" size="174848" crc="fdfea849" md5="bd471c4df1e8da7daf39bcdd6161564b" sha1="046cbbd50f865877597862ce595384336c3f14d2"/>
	</game>
</datafile>
